;duracion_sistema;barcos_servidos;tasa_llegada_dias;gruas;rendimiento;ciclo
492;724,5489423618149;[10];3,0;2;25;492
493;587,260036096555;[10];3,0;2;25;493
494;690,984350119069;[10];3,0;2;25;494
495;464,2799224893413;[10];3,0;2;25;495
496;455,6593816019637;[10];3,0;2;25;496
497;515,7892902045663;[10];3,0;2;25;497
498;554,1767254812148;[10];3,0;2;25;498
499;571,8150673862949;[10];3,0;2;25;499
500;645,7984432326841;[10];3,0;2;25;500
501;556,4968333651524;[10];3,0;2;25;501
502;566,270824591371;[10];3,0;2;25;502
503;383,04312460401076;[10];3,0;2;25;503
504;831,6976678258666;[10];3,0;2;25;504
505;438,2811460986799;[10];3,0;2;25;505
506;557,7951842983006;[10];3,0;2;25;506
507;935,684324447342;[10];3,0;2;25;507
508;755,4318851592041;[10];3,0;2;25;508
509;613,77623130029;[10];3,0;2;25;509
510;714,9893530462348;[10];3,0;2;25;510
511;618,585731485876;[10];3,0;2;25;511
512;383,0281772245273;[10];3,0;2;25;512
513;1009,0254667604609;[10];3,0;2;25;513
514;401,10718215459144;[10];3,0;2;25;514
515;501,782667848849;[10];3,0;2;25;515
516;1111,3265094507922;[10];3,0;2;25;516
517;769,400416292002;[10];3,0;2;25;517
518;688,9525573672914;[10];3,0;2;25;518
519;958,1530286161784;[10];3,0;2;25;519
520;653,8780546811821;[10];3,0;2;25;520
521;511,8714936448962;[10];3,0;2;25;521
522;830,987353909343;[10];3,0;2;25;522
523;639,720171338933;[10];3,0;2;25;523
524;740,5693524437089;[10];3,0;2;25;524
525;740,8084954480543;[10];3,0;2;25;525
526;515,1131617994255;[10];3,0;2;25;526
527;833,6769714518738;[10];3,0;2;25;527
528;610,317807861612;[10];3,0;2;25;528
529;938,9655250331003;[10];3,0;2;25;529
530;854,0659881505868;[10];3,0;2;25;530
531;517,4611804556163;[10];3,0;2;25;531
532;539,6305375419023;[10];3,0;2;25;532
533;1016,0880302779946;[10];3,0;2;25;533
534;459,0806825913626;[10];3,0;2;25;534
535;664,0749629454496;[10];3,0;2;25;535
536;981,3864724253341;[10];3,0;2;25;536
537;566,2326619780913;[10];3,0;2;25;537
538;792,1305673806586;[10];3,0;2;25;538
539;813,9601546587913;[10];3,0;2;25;539
540;730,1807985989742;[10];3,0;2;25;540
541;736,6513022281389;[10];3,0;2;25;541
542;644,2197961680702;[10];3,0;2;25;542
543;525,7629373425993;[10];3,0;2;25;543
544;470,77367881174206;[10];3,0;2;25;544
545;813,012447065462;[10];3,0;2;25;545
546;938,4991469066352;[10];3,0;2;25;546
547;878,5525772070504;[10];3,0;2;25;547
548;576,616603450028;[10];3,0;2;25;548
549;756,1268831134873;[10];3,0;2;25;549
550;417,0906760014524;[10];3,0;2;25;550
551;492,23049427720775;[10];3,0;2;25;551
552;645,069080594288;[10];3,0;2;25;552
553;637,5033610435727;[10];3,0;2;25;553
554;544,0148097369997;[10];3,0;2;25;554
555;719,7222309941604;[10];3,0;2;25;555
556;761,2077321771847;[10];3,0;2;25;556
557;461,51275288986574;[10];3,0;2;25;557
558;457,6568620256061;[10];3,0;2;25;558
559;1272,1895476524626;[10];3,0;2;25;559
560;679,415115991441;[10];3,0;2;25;560
561;675,944391448806;[10];3,0;2;25;561
562;877,9187606088411;[10];3,0;2;25;562
563;803,8248903105372;[10];3,0;2;25;563
564;599,8689377892167;[10];3,0;2;25;564
565;323,7428629930621;[10];3,0;2;25;565
566;717,6465746272889;[10];3,0;2;25;566
567;636,7509229135115;[10];3,0;2;25;567
568;596,4742841093547;[10];3,0;2;25;568
569;778,4116690827165;[10];3,0;2;25;569
570;574,475815151647;[10];3,0;2;25;570
571;512,2004565955433;[10];3,0;2;25;571
572;622,166198842047;[10];3,0;2;25;572
573;802,2442477772703;[10];3,0;2;25;573
574;801,1982420568937;[10];3,0;2;25;574
575;463,31778255116427;[10];3,0;2;25;575
576;371,2466460930667;[10];3,0;2;25;576
577;700,0672544555206;[10];3,0;2;25;577
578;677,2368608593238;[10];3,0;2;25;578
579;684,2064294371095;[10];3,0;2;25;579
580;661,3199818268635;[10];3,0;2;25;580
581;790,6953455065709;[10];3,0;2;25;581
582;472,0272398415963;[10];3,0;2;25;582
583;709,5892146166648;[10];3,0;2;25;583
584;482,20382336174646;[10];3,0;2;25;584
585;432,79374632169873;[10];3,0;2;25;585
586;402,01968559073316;[10];3,0;2;25;586
587;531,7647768403549;[10];3,0;2;25;587
588;520,6692729318984;[10];3,0;2;25;588
589;718,0606344231014;[10];3,0;2;25;589
590;298,26365759582796;[10];3,0;2;25;590
591;688,4476962264763;[10];3,0;2;25;591
592;686,1295053614217;[10];3,0;2;25;592
593;298,66271111077316;[10];3,0;2;25;593
594;766,6488505303639;[10];3,0;2;25;594
595;628,0078887236136;[10];3,0;2;25;595
596;786,3468786045855;[10];3,0;2;25;596
597;1037,8773926150145;[10];3,0;2;25;597
598;791,6453544641155;[10];3,0;2;25;598
599;884,6729856551301;[10];3,0;2;25;599
